name,tags,x,y,z,bas_demand
Junction-51087,,"355689.882106587581802","398414.501277590927202","40.146667000000001","0.000000"
Junction-455970,,"355943.876999996544328","396849.682999998331070","29.006668000000001","0.091942"
Junction-470583,,"355593.501000002026558","397096.333000000508036","31.180000000000000","0.043107"
Junction-420,,"354180.275295201921836","398507.590277499402873","35.100002000000003","0.000000"
Junction-644,,"354891.181107235373929","397196.351279669790529","20.313331999999999","0.000000"
Junction-51466,,"356415.140106065955479","398098.430278090352658","85.310000000000002","0.000000"
Junction-44488,,"355392.182106809574179","398309.158277778245974","33.050002999999997","0.000000"
Junction-58982,,"354188.005107773002237","396854.543280279438477","19.307499000000000","0.000000"
Junction-28531,,"357083.855105584312696","397690.210278746264521","45.015000000000001","0.000000"
Junction-15020,,"355529.212106725433841","397941.065278390364256","33.509999999999998","0.069534"
Junction-480,,"354423.442170029680710","398278.403277875157073","42.786003000000001","0.199044"
Junction-59305,,"356337.162106118106749","398221.334277885383926","82.540000000000006","0.103969"
Junction-61158,,"356761.774480889376719","398045.604094183829147","74.969999999999999","0.000000"
Junction-27245,,"356081.383856310218107","398124.839715559966862","77.596664000000004","0.000000"
Junction-455502,,"356770.127999998629093","397747.046000000089407","84.242500000000007","0.161255"
Junction-26446,,"355047.043107130913995","396866.188280222355388","22.952002000000000","0.096468"
Junction-960,,"355265.343106979853474","396719.585280454717577","24.520000000000000","0.121883"
Junction-28372,,"356806.163105785846710","397920.146278369065840","75.750000000000000","0.138024"
Junction-26748,,"355577.901106727425940","397153.165279714972712","35.700000000000003","0.000000"
Junction-455304,,"354956.545000001788139","396681.763999998569489","28.577500000000001","0.079947"
Junction-26436,,"355076.079107122321147","396703.345280488487333","27.226666999999999","0.142993"
Junction-454895,,"355058.128521745966282","397878.909760429349262","23.632500000000000","0.000000"
Junction-475104,,"356889.379000000655651","397505.774999998509884","70.819999999999993","0.000000"
Junction-2083,,"356164.560106261633337","397910.682278415537439","79.939999999999998","0.031080"
Junction-2408,,"356362.648793612373993","397827.421841044153553","93.030000000000001","0.062856"
Junction-44269,,"354440.501107548247091","397676.768278883537278","15.980000000000000","0.395651"
Junction-455331,,"355628.737999998033047","396872.379999998956919","24.864999999999998","0.000000"
Junction-494,,"354513.873107536288444","396758.477280424849596","24.449999999999999","0.061907"
Junction-516105,,"355476.692125000059605","397051.905499998480082","29.683333999999999","0.000000"
Junction-61173,,"354506.569441191735677","397024.461993025848642","20.039999999999999","0.000000"
Junction-26460,,"355059.283857062691823","398194.637027989781927","34.000000000000000","0.000000"
Sensor-6,,"355530.119687497674022","396758.027062501758337","25.855000000000000","0.000000"
Junction-472863,,"355933.406999997794628","396570.899999998568092","26.059999999999999","0.000000"
Junction-495,,"354516.424107534345239","396740.912280452961568","24.920000000000002","0.000000"
Junction-45649,,"356840.827105750737246","398069.195278120518196","63.030000000000001","0.167743"
Junction-26374,,"354838.914107289980166","396737.104280444036704","26.405999999999999","0.000000"
Junction-542,,"354574.258107494446449","396646.306280607590452","25.597999999999999","0.106976"
Junction-44329,,"354825.936107303190511","396658.019280581269413","27.480000000000000","0.099126"
Junction-472294,,"355644.240999996662140","397026.352000001817942","27.493331999999999","0.199537"
Junction-26462,,"355059.395044565433636","398194.697902984858956","34.000000000000000","0.037885"
Junction-55869,,"355838.746106477337889","398422.120277572714258","42.946666999999998","0.034308"
Junction-651,,"354763.475107282283716","398274.689277865225449","39.946666999999998","0.023800"
Junction-472706,,"352814.528999999165535","396465.324000000953674","18.561810000000001","0.000000"
Junction-36675,,"355755.349106601439416","396999.623279961757362","25.925000000000001","0.000000"
Junction-471455,,"355476.057999998331070","397170.188000001013279","40.043635999999999","0.025288"
Junction-44235,,"354281.443107677216176","397473.420279232668690","15.364285000000001","0.165856"
Junction-25891,,"352523.792109012603760","396726.213280562835280","15.309505000000000","0.254368"
Junction-14557,,"354852.106044715736061","398332.319840261363424","40.399999999999999","0.000000"
Junction-475428,,"356647.941437497735023","398368.477125000208616","60.079709999999999","0.000000"
Junction-26768,,"355496.921106725581922","398469.254277509520762","24.994999000000000","0.000000"
Junction-36976,,"356008.481106343737338","398587.358277282619383","47.383335000000002","0.000000"
Junction-14382,,"354431.342107599659357","396638.249280628748238","25.576668000000002","0.251361"
Junction-14205,,"353583.286108226282522","396644.759280653786846","21.920286000000001","0.185277"
Junction-1823,,"356078.823106288502458","398662.174277155078016","46.909999999999997","0.083397"
Junction-2108,,"356132.057106232852675","398974.912276631162968","34.594999999999999","0.065261"
Junction-26400,,"354912.986107167438604","398366.714277706923895","37.810000000000002","0.025889"
Junction-14337,,"354364.648107607848942","397603.763279010076076","15.010000000000000","0.000000"
Junction-36067,,"354096.667607782059349","398037.003153294208460","14.339999000000001","0.048645"
Junction-455111,,"355889.168875001370907","398184.834312498569489","58.322037000000002","0.000000"
Junction-26051,,"353349.585108372615650","397288.288279582804535","12.169179000000000","0.000000"
Junction-44263,,"354498.350982512289193","397432.004654291609768","21.295000000000002","0.285226"
Junction-472342,,"355528.428999997675419","396752.760000001697335","24.883330999999998","0.000000"
Junction-36357,,"355199.133106963825412","398172.565278018999379","29.950002999999999","0.000000"
Junction-27476,,"356184.268356234650128","398213.771090406691656","74.365004999999996","0.000000"
Junction-36297,,"354996.482107104908209","398360.559277712134644","36.070000000000000","0.045386"
Junction-476337,,"353996.138999998569489","395561.035999998450279","40.521030000000003","0.000000"
Junction-51152,,"355880.571106447721832","398458.168277509801555","42.473329999999997","0.100266"
Junction-15364,,"355862.059106523520313","396995.343279963708483","33.386665000000001","0.000000"
Junction-472524,,"355902.228874996304512","396534.842124998569489","25.594999999999999","0.332755"
Junction-55666,,"355138.030107068771031","396817.207280292001087","23.850000000000001","0.070135"
Junction-15412,,"355881.711106440925505","398598.757277272059582","37.432000000000002","0.031206"
Junction-51694,,"356653.805105880892370","398256.029277813329827","69.750000000000000","0.140018"
Junction-16642,,"356650.080105892033316","398041.302278176415712","89.520004000000000","0.212115"
Junction-467941,,"355587.129000000655651","396960.324999999254942","23.992500000000000","0.000000"
Junction-45745,,"357011.847105643770192","397687.730278752511367","48.600000000000001","0.010065"
Junction-14250,,"353920.015107912244275","398136.925278133014217","12.811999000000000","0.040543"
Junction-26735,,"355587.616106724715792","396958.901280034566298","24.050001000000002","0.000000"
Junction-455960,,"355890.924750000238419","398183.876687500625849","58.559849999999997","0.000000"
Junction-26049,,"353262.235108443768695","397120.890279869083315","13.618168000000001","0.110204"
Junction-36075,,"354176.611107706441544","398514.030464991519693","34.699997000000003","0.031998"
Junction-632,,"354915.854107230552472","396901.152280162903480","24.017499999999998","0.025288"
Junction-340,,"353832.134108013240620","397390.490279392688535","12.600628000000000","0.079124"
Junction-1804,,"355939.976106419460848","398121.460278069542255","68.829999999999998","0.000000"
Junction-27710,,"356360.769793574989308","398876.929339287395123","39.234999999999999","0.000000"
Junction-604,,"354735.014107293216512","398441.726277585839853","28.010000000000002","0.047031"
Junction-59255,,"356195.039106235257350","397869.340278481773566","79.434659999999994","0.077541"
Junction-474366,,"355529.156000003218651","396750.149000000150409","24.766667999999999","0.000000"
Junction-14263,,"354196.614107770961709","396685.856280555482954","20.559999999999999","0.000000"
Junction-1333,,"355600.800856674788520","398002.839528286305722","39.259999999999998","0.022629"
Junction-590499,,"356131.312459981418215","398073.967163422843441","80.975005999999993","0.068395"
Junction-455151,,"355716.907988694147207","396878.471996087988373","23.813334000000001","0.000000"
Junction-50742,,"354455.473107530851848","397720.245278810325544","14.761666000000000","0.000000"
Junction-36094,,"354374.384107587509789","397934.052278457093053","20.618569999999998","0.000000"
Junction-1181,,"355594.483106665313244","398334.592277730116621","43.936664999999998","0.041018"
Junction-475023,,"356740.795000001788139","397348.732999999076128","91.219999999999999","0.000000"
Junction-474274,,"357810.784548541181721","396671.413083992491011","50.075000000000003","0.000000"
Junction-4899,,"357874.580105056054890","396400.248280877713114","47.890000000000001","0.000000"
Junction-44965,,"356064.095106300665066","398631.321277210314292","47.635002000000000","0.033042"
Junction-56102,,"356388.893106094968971","397840.390278524544556","93.237240000000000","0.020319"
Junction-474883,,"355995.330400237697177","396546.464806736097671","26.870000000000001","0.000000"
Junction-465962,,"354704.976276738103479","398189.565304379211739","36.534999999999997","0.095898"
Junction-45422,,"356498.446231000998523","398172.749715461861342","90.625000000000000","0.179042"
Junction-26283,,"354442.293545011896640","398502.955589999619406","22.039999000000002","0.000000"
Junction-37924,,"357080.362105597276241","397607.431278885167558","46.339995999999999","0.013989"
Junction-26898,,"355629.858106703497469","396871.599280179943889","24.890000000000001","0.000000"
Junction-861,,"355179.806107042997610","396712.441280469181947","25.233335000000000","0.089853"
Junction-44696,,"355717.864356582984328","397997.024715791689232","44.850000000000001","0.030035"
Junction-26261,,"354561.545107475016266","397300.102279510931112","21.066250000000000","0.000000"
Junction-59004,,"354287.642107623338234","398436.476277616457082","40.135998000000001","0.157678"
Junction-59174,,"355881.873106441809796","398598.505277270742226","37.420001999999997","0.000000"
Junction-396,,"354141.887107784161344","397350.050279443617910","15.712000000000000","0.000000"
Junction-456257,,"355232.391690909455065","398259.775752667046618","28.010000000000002","0.000000"
Junction-455360,,"355872.185000002384186","396982.548999998718500","32.570000000000000","0.131713"
Junction-475122,,"356893.134999997913837","397506.822999998927116","70.536670000000001","0.000000"
Junction-476201,,"356884.707000002264977","397304.271999999880791","81.659999999999997","0.000000"
Junction-454,,"354367.227107583545148","398016.570278315339237","22.952500000000001","0.037188"
Junction-36062,,"354081.522107869153842","396400.577281041303650","27.690380000000001","0.107545"
Junction-473712,,"355187.448749996721745","396526.864374998956919","27.528334000000001","1.853588"
Junction-475,,"354299.143482624902390","398313.829090319399256","42.637500000000003","0.000000"
Sensor-3,test,"352916.855108736315742","396251.434281343535986","20.962978000000000","0.000000"
Junction-36024,,"353528.266608240082860","397365.609091948368587","14.238868999999999","0.007406"
Junction-455586,,"355628.392999999225140","396871.124000001698732","24.789999000000002","0.000000"
Junction-36170,,"354713.585107376740780","396961.360280073888134","23.430000000000000","0.147645"
Junction-45528,,"356681.686105886823498","397587.958278933539987","94.870000000000005","0.051874"
Junction-472562,,"355752.600644869089592","397088.979760739021003","33.703335000000003","0.000000"
Junction-13959,,"352260.958109213155694","396463.960281016014051","15.274683000000000","0.000000"
Junction-467477,,"355481.390181928582024","397038.828876757645048","28.976666999999999","0.000000"
Junction-36366,,"355144.916107000433840","398249.657277892925777","31.970001000000000","0.000000"
Junction-476139,,"356856.776000000536442","397317.537000000476837","83.183334000000002","0.042361"
Junction-2112,,"356157.571856217808090","398965.847214142442681","34.853070000000002","0.098525"
Junction-456164,,"355357.592754768382292","396765.323239607911091","23.285000000000000","0.024370"
Junction-1548,,"355853.291106463584583","398529.244277390884236","36.364998000000000","0.079124"
Junction-471379,,"357141.439062498568092","397556.856499999761581","44.497498000000000","0.000000"
Junction-27489,,"356190.302106192568317","399017.242276558652520","36.439999999999998","0.067445"
Junction-14218,,"353765.856108102772851","396380.726281086972449","26.359808000000001","0.375680"
Junction-26168,,"354109.207107800350059","397541.642279126681387","12.352000000000000","0.000000"
Junction-14310,,"354252.250107723288238","396835.619280302023981","20.358571999999999","0.101089"
Junction-467886,,"355639.623000003397465","397152.778000000864267","36.578983000000001","0.000000"
Junction-471821,,"355806.740174584207125","397056.385371106851380","33.780000000000001","0.000000"
Junction-521,,"354501.633607478579506","398239.932152936467901","43.655000000000001","0.000000"
Junction-14344,,"354375.653107579855714","397937.190278450550977","20.859999999999999","0.000000"
Junction-455803,,"353975.828000001609325","396447.756000000983477","26.835083000000001","0.000000"
Junction-652,,"354740.896107294480316","398291.971277839154936","38.364998000000000","0.109381"
Junction-36134,,"354570.330419955658726","397515.606091652007308","22.140001000000002","0.000000"
Junction-454188,,"355850.642088059161324","397119.186748600739520","43.165730000000003","0.054630"
Junction-14713,,"355169.005419486318715","398197.031590478669386","31.420000000000002","0.169610"
Junction-455114,,"355894.516437500715256","398184.193999998271465","60.771023000000000","0.000000"
Junction-423,,"354209.899107676057611","398519.518277476716321","34.966000000000001","0.000000"
Junction-50842,,"355077.507044534664601","398500.012402474763803","28.555000000000000","0.000000"
Junction-636,,"354778.176107322156895","397069.856279887608252","24.739998000000000","0.054975"
Junction-511,,"354497.322107505053282","397587.299279029481113","17.105715000000000","0.000000"
Junction-59172,,"355804.631606519862544","398009.897403269016650","49.643329999999999","0.038929"
Junction-59307,,"356370.814106092788279","398286.018277774041053","83.599999999999994","0.033960"
Junction-15659,,"356002.590106340649072","398865.975276818033308","38.500000000000000","0.111501"
Junction-36063,,"354195.061107769492082","396685.119280558545142","20.609999999999999","0.000000"
Junction-1349,,"355754.743856553570367","398075.646278156316839","49.500000000000000","0.000000"
Junction-475550,,"356653.175999999046326","397209.739999998360872","89.709999999999994","0.000000"
Junction-475725,,"356704.520000003336463","397278.796000000089407","91.769999999999996","0.000000"
Junction-738,,"354915.404107169713825","398217.577277951058932","40.534996000000000","0.000000"
Junction-1800,,"356084.403293815790676","397934.849590876139700","75.379999999999995","0.019654"
Junction-26162,,"354116.837107843020931","396347.053281129687093","29.510000000000002","0.000000"
Junction-505,,"354497.542357518686913","397344.505091936851386","21.775002000000001","0.255317"
Junction-55555,,"353923.231107992469333","396241.212281317566521","32.452480000000001","0.019401"
Junction-14452,,"354665.270732406002935","397148.071092259022407","24.057499000000000","0.000000"
Junction-55621,,"354782.593107298773248","397596.717279001779389","23.595001000000000","0.046335"
Junction-473607,,"353352.773000001907349","397274.673999998718500","12.092013000000000","0.000000"
Junction-14284,,"354068.787232788919937","398386.433215206605382","23.387999000000001","0.000000"
Junction-61177,,"354500.794765788014047","397345.062713073450141","21.678000000000001","0.000000"
Junction-15629,,"355964.431793900381308","397989.612840792804491","68.260000000000005","0.040543"
Junction-14223,,"353879.518107990385033","397024.638280002400279","15.956175000000000","0.000000"
Junction-455585,,"355628.293999999761581","396871.407000001519918","24.750000000000000","0.000000"
Junction-26245,,"354507.108107537962496","396820.665280317538418","23.538570000000000","0.128814"
Junction-50667,,"353530.482108232565224","397432.768279332958627","12.453968000000000","0.155304"
Junction-51234,,"356013.246168863959610","398125.293278066441417","72.950000000000003","0.165749"
Junction-45253,,"356273.966418665077072","398148.495965508802328","80.260000000000005","0.000000"
Junction-50840,,"355053.306107062671799","398389.601277657493483","34.699997000000003","0.031776"
Junction-473715,,"355185.265000000596046","396526.072999998927116","27.495998000000000","0.000000"
Junction-474696,,"353024.226000003516674","396562.988000001758337","18.145128000000000","0.000000"
Junction-14322,,"354343.610107641026843","397152.412279769312590","18.436000000000000","0.000000"
Junction-51346,,"356141.287106259725988","398289.937277778284624","70.040570000000002","0.147645"
Junction-14561,,"354782.592607259226497","398472.414590030442923","27.295000000000002","0.000000"
Junction-749,,"354959.032107133301906","398283.361277843359858","39.947499999999998","0.025193"
Junction-36046,,"353963.615107883466408","398090.766278211551253","13.821667000000000","0.047823"
Junction-455126,,"355893.557625003159046","398182.438562501221895","60.797072999999997","0.000000"
Junction-26771,,"355516.021856719860807","398423.487465083948337","30.850000000000001","0.047031"
Junction-36077,,"354101.960107757826336","398585.862277374137193","27.667999999999999","0.000000"
Junction-50830,,"354930.104107210412621","397126.950279782060534","20.510000000000002","0.026111"
Junction-474368,,"355530.203525656834245","396757.748101031873375","25.829999999999998","0.000000"
Junction-476275,,"353839.480108063842636","395984.080281755363103","36.043849999999999","0.000000"
Junction-36108,,"354296.226482624304481","398304.737027834868059","42.460000000000001","0.000000"
Junction-467633,,"355686.366999998688698","396878.298999998718500","24.202500000000001","0.095993"
Junction-55600,,"354656.699107402935624","397328.347279457142577","23.001429000000002","0.030605"
Junction-55613,,"354827.998107301129494","396809.348280325182714","24.285557000000001","0.032821"
Junction-472323,,"355854.943999998271465","396731.885999999940395","24.918994999999999","0.291667"
Junction-474676,,"355648.690999999642372","397084.532000001519918","30.320000000000000","0.026273"
Junction-25860,,"352142.258109309361316","396373.908281175652519","14.851665499999999","0.000000"
Junction-1310,,"355687.200106668635271","396701.493280466180295","26.140000000000001","0.000000"
Junction-361,,"354052.769482814415824","398035.812965797842480","13.629999000000000","0.044594"
Junction-26923,,"355722.466669081302825","398076.289278159092646","48.420000000000002","0.022629"
Junction-734,,"354960.668107185396366","397067.182279884640593","21.190000000000001","0.020572"
Junction-15870,,"356105.904106273083016","398559.390277328726370","49.129997000000003","0.000000"
Junction-50728,,"354540.368107518414035","396656.569280593132135","25.057998999999999","0.043550"
Junction-2427,,"356359.827793573727831","398876.637339287204668","39.145000000000003","0.000000"
Junction-16643,,"356638.240105903707445","398058.514278143353295","89.834999999999994","0.283865"
Junction-455508,,"355791.572939126461279","397138.822859169682488","42.844999999999999","0.130505"
Junction-647,,"354780.004107290296815","397793.476278671761975","22.587499999999999","0.000000"
Junction-36132,,"354435.891107559844386","397516.910279152973089","17.737998999999999","0.624288"
Junction-44695,,"355715.704231588984840","398004.884340774442535","44.986663999999998","0.032124"
Junction-14613,,"354973.377607127884403","398156.812278052908368","33.575000000000003","0.020794"
Junction-51080,,"355622.155544151552022","398106.926903110288549","45.350000000000001","0.000000"
Junction-14529,,"354902.414107234624680","396925.963280121737625","23.440000000000001","0.085391"
Junction-14700,,"355115.051107080536895","396890.806280175456777","22.337498000000000","0.000000"
Junction-455351,,"353845.693999998213258","395981.096000000834465","36.224550000000001","0.000000"
Junction-278,,"353405.115108330384828","397343.279279487964232","12.754645000000000","0.043550"
Junction-27056,,"355802.327231516246684","398111.926590589457192","53.880000000000003","0.059026"
Junction-36159,,"354676.463107417337596","396635.226280620670877","26.420002000000000","0.025193"
Junction-27255,,"356047.861106318130624","398566.352277323836461","49.135002000000000","0.000000"
Junction-2093,,"356210.295231212279759","398206.407965415972285","75.245000000000005","0.000000"
Junction-14228,,"353890.037982928741258","398188.089028053800575","11.467999000000001","0.000000"
Junction-44210,,"354209.710107688035350","398356.909277752682101","41.633335000000002","0.185656"
Junction-752,,"354965.496982129698154","398373.479527690738905","35.892615999999997","0.068996"
Junction-56189,,"356508.507106000906788","397970.755278301308863","97.020004000000000","0.218825"
Junction-26470,,"354960.508107137284242","398248.380277903866954","40.222000000000001","0.151348"
Junction-50752,,"354477.566044981824234","398438.083715101878624","26.440000000000001","0.042284"
Junction-863,,"355203.382107020763215","396769.333280373015441","23.782499999999999","0.000000"
Junction-14804,,"355252.743106985988561","396753.482280399533920","23.949999999999999","0.023674"
Junction-26442,,"355023.350107146077789","397001.178279990854207","21.505001000000000","0.066084"
Junction-50992,,"355522.311731726163998","398017.730153267097194","36.965000000000003","0.047253"
Junction-14220,,"353818.874108057236299","396509.657280871004332","25.563828000000001","0.042593"
Junction-14494,,"354635.925107376067899","398188.488278016739059","36.603332999999999","0.011426"
Junction-14102,,"353166.193108522915281","397039.226280009315815","15.110267000000000","0.926700"
Junction-455592,,"355228.611000001430511","397016.616999998746905","27.875000000000000","0.000000"
Junction-44208,,"354208.745670191769022","398304.339902843930759","39.524997999999997","0.000000"
Junction-503,,"354568.330107484478503","396901.772280178091023","23.208749999999998","0.000000"
Junction-433,,"354247.887107727932744","396854.137280274997465","20.369999000000000","0.096025"
Sensor-7,test,"355557.582999996840954","397042.721999999135733","26.846665999999999","0.527947"
Junction-26472,,"354985.307107114640530","398235.569277922448236","38.840000000000003","0.078997"
Junction-454054,,"355511.962999999523163","397117.910000000149012","33.654114000000000","0.000000"
Junction-26257,,"354451.380107560893521","397236.402279623202048","20.063334000000001","0.201703"
Junction-26449,,"355061.834107114002109","397008.178279973624740","21.202500000000001","0.111375"
Junction-475144,,"356880.653999999165535","397533.631999999284744","70.234999999999999","0.000000"
Junction-36089,,"354303.410107662260998","397276.882279559853487","17.187999999999999","0.312033"
Junction-59034,,"354809.209107294445857","397173.402279710688163","20.690000000000001","0.036049"
Junction-26262,,"354584.736107457894832","397303.922279505815823","21.138000000000002","0.086973"
Junction-476794,,"355244.215242768055759","398249.717285782040562","28.140000000000001","0.000000"
Junction-1156,,"355574.327544191968627","397954.556090863887221","35.715000000000003","0.034182"
Junction-36550,,"355565.872669189935550","398142.348715550848283","44.579999999999998","0.153754"
Junction-3338,,"356858.091105737956241","398035.508278178982437","63.466662999999997","0.123623"
Junction-26453,,"354982.195107172301505","397071.136279875412583","21.096665999999999","0.038454"
Junction-44192,,"354039.428607806388754","398444.140277614875231","24.827999999999999","0.038581"
Junction-237,,"353296.565670937881805","396732.541530519607477","16.328444999999999","0.243213"
Junction-50768,,"354712.210107372200582","397080.301279871724546","24.518001999999999","0.026111"
Junction-51335,,"356106.575106307223905","397853.291278517339379","69.739999999999995","0.042505"
Junction-44154,,"353494.488108271965757","397087.404279912530910","13.156150999999999","0.129130"
Junction-27705,,"356413.863231056253426","398226.236215368669946","87.375000000000000","0.029118"
Junction-16889,,"356858.962543239817023","398087.267278089420870","62.945000000000000","0.000000"
Junction-59027,,"354625.664857388706878","398200.666152997524478","36.918002999999999","0.000000"
Junction-455418,,"355249.209486272477079","398318.692149839131162","26.379999999999999","0.000000"
Junction-463149,,"354780.880000002682209","397789.447999998927116","22.494999000000000","0.000000"
Junction-14237,,"354006.093107897788286","397056.800279944844078","14.753746000000000","0.000000"
Junction-26441,,"354978.120107179332990","396913.330280139867682","23.318000000000001","0.085960"
Junction-465878,,"355342.127999998629093","397060.927000001072884","35.440002000000000","0.045833"
Junction-27473,,"356169.104106250102632","398085.061278124223463","82.965000000000003","0.000000"
Junction-666,,"354852.386857209843583","398332.479902766994201","40.390000000000001","0.000000"
Junction-14536,,"354860.397107259428594","397131.484279781929217","20.396667000000001","0.031871"
Junction-15639,,"355943.164106410520617","398117.969278076139744","68.840000000000003","0.000000"
Junction-36814,,"355903.260106412053574","398782.928276960563380","41.766666000000001","0.111027"
Junction-55870,,"355885.960106441751122","398471.381277486681938","41.729999999999997","0.041366"
Junction-14697,,"355159.274107049219310","396793.338280333206058","23.554998000000001","0.032567"
Junction-17082,,"357067.789105590200052","397836.087278500664979","42.549999999999997","0.000000"
Junction-474954,,"353709.174000002443790","395479.037000000476837","38.304085000000001","0.000000"
Junction-36064,,"354139.947107781190425","397338.309279465291183","15.683332999999999","0.000000"
Junction-37794,,"356833.387105754634831","398153.800277976086363","63.840000000000003","0.000000"
Junction-470134,,"355584.087999999523163","397151.000000000058208","35.869999999999997","0.039056"
Junction-26760,,"355563.838106685667299","398318.484277757699601","43.622000000000000","0.000000"
Junction-44059,,"352817.677108797885012","396602.608280756860040","13.995343000000000","0.000000"
Junction-55562,,"354207.260107685637195","398391.373277696082368","41.180000000000000","0.105235"
Junction-36799,,"355805.870106494461652","398538.413277375162579","33.689999999999998","0.000000"
Junction-662,,"354828.933669736143202","398238.867027924163267","42.176665999999997","0.068711"
Junction-55645,,"354974.306107120472006","398400.525277644628659","34.753337999999999","0.000000"
Junction-302,,"353551.972920754575171","396647.976655647566076","21.894762000000000","0.000000"
Junction-36074,,"354126.294107745809015","398415.639277652779128","36.453335000000003","0.096943"
Junction-44568,,"355576.285106679424644","398180.700277988158632","47.225000000000001","0.014685"
Junction-28116,,"356720.994105848949403","397925.527278367895633","85.829999999999998","0.039752"
Junction-55494,,"353038.938172576075885","396550.484102032147348","18.270695000000000","0.000000"
Junction-55573,,"354369.495107578695752","398073.155278225603979","28.179998000000001","0.018009"
Junction-36099,,"354328.574295113969129","398077.970528214937076","25.320001999999999","0.061369"
Junction-36039,,"353889.480108015821315","396228.972281337017193","32.450550000000000","0.016616"
Junction-62326,,"354219.676107792533003","395801.442282045260072","35.078186000000002","0.074884"
Junction-735,,"354916.220107185305096","397854.163278564577922","23.226666999999999","0.677079"
Junction-507,,"354501.844107512733899","397339.101279444177635","21.800000000000001","0.000000"
Junction-456198,,"353663.549999997019768","396571.021999999880791","24.300552000000000","0.000000"
Junction-26483,,"355029.476232080021873","398403.055652636568993","34.301067000000003","0.078807"
Junction-373,,"354050.975982799543999","398422.247402649838477","24.677499999999998","0.024845"
Junction-472810,,"355642.987000003457069","397163.122000001370907","37.070000000000000","0.074537"
Junction-474694,,"353318.953000001609325","396663.879000000655651","16.764686999999999","0.000000"
Junction-55664,,"355193.438107034307905","396664.477280549472198","26.725000000000001","0.070705"
Junction-1824,,"356101.558106269745622","398684.382277116121259","46.380000000000003","0.063521"
Junction-475945,,"356685.800999999046326","397379.453999999968801","91.834999999999994","0.000000"
Junction-44939,,"355976.908106395276263","397969.358278321509715","68.055000000000007","0.036967"
Junction-474820,,"354822.582999996840954","397657.480999998690095","21.858000000000001","0.878125"
Junction-16444,,"356494.296106006018817","398024.804278211027849","93.110010000000003","0.000000"
Junction-476602,,"355233.215000003634486","396676.627000000327826","26.010000000000002","0.000000"
Junction-14609,,"355217.093106958549470","398009.783278290531598","23.197500000000002","0.000000"
Junction-17081,,"357058.638105595135130","397862.619278454221785","42.695000000000000","0.000000"
Junction-576516,,"356334.127187497913837","398837.589000001549721","41.219996999999999","0.000000"
Junction-14290,,"354141.680107735213824","398410.874277669761796","37.717500000000001","0.055672"
Junction-2413,,"356379.763106091180816","398022.074278220883571","83.583336000000003","0.177681"
Junction-369,,"353910.045857912511565","398275.881340402527712","10.681666999999999","0.042980"
Junction-435,,"354251.544107723690104","396835.522280300618149","20.332500000000000","0.000000"
Junction-51350,,"356274.719418631808367","398863.854214305407368","39.659999999999997","0.211641"
Junction-50880,,"355095.673107033479027","398312.509277786419261","34.713332999999999","0.000000"
Junction-15885,,"356227.568106168881059","398986.143276608374435","37.609999999999999","0.000000"
Junction-524,,"354502.422919974720571","398240.313652932178229","43.667503000000004","0.000000"
Junction-29279,,"357750.734105138108134","396598.844280552468263","49.086669999999998","0.069756"
Junction-44374,,"354913.273544665775262","398366.872777702403255","37.780000000000001","0.000000"
Junction-455831,,"355892.598687499761581","398180.683125000447035","60.794758000000002","0.000000"
Junction-14438,,"354640.652107434754726","396910.200280162156560","23.500000000000000","0.037885"
Junction-44283,,"354650.034107440616935","396602.939280677819625","25.855999000000001","0.000000"
Junction-14345,,"354284.580295137711801","398214.704965489334427","37.674999999999997","0.000000"
Junction-1170,,"355449.617106770281680","398298.463277795584872","36.836666000000001","0.000000"
Junction-461,,"354295.300107630668208","398134.712215625739191","25.333334000000001","0.000000"
Junction-461300,,"354872.598999999463558","398295.644999999552965","41.090000000000003","0.000000"
Junction-567,,"354639.356107431580313","396917.914280149387196","23.155999999999999","0.067160"
Junction-36111,,"354302.485107616055757","398394.955340186017565","41.372500000000002","0.000000"
Junction-2436,,"356370.577106061042286","398938.062276680371724","37.916668000000001","0.118686"
Junction-763,,"355005.810107095108833","398465.456277535937261","31.903334000000001","0.000000"
Junction-36549,,"355522.167106731561944","398061.366278191795573","40.354999999999997","0.000000"
Junction-520,,"354486.974419983685948","398301.036277837352827","40.765000000000001","0.145430"
Junction-50769,,"354718.326107353146654","397343.731279427534901","23.077999999999999","0.158026"
Junction-44948,,"355991.892106363549829","398377.021277639025357","53.144996999999996","0.000000"
Junction-14694,,"355085.879107110726181","396743.349280424648896","26.109999999999999","0.061812"
Junction-1504,,"355898.935106511460617","396698.674280463135801","25.363334999999999","1.334607"
Junction-44424,,"355203.067106954171322","398335.220277741551399","28.059999999999999","0.101753"
Junction-284,,"353465.032108278770465","397414.212279369472526","12.283277000000000","0.029909"
Junction-14101,,"353209.195108485640958","397087.062279926030897","13.856339999999999","0.265350"
Junction-16886,,"356833.154230768559501","397744.051403665740509","73.920000000000002","0.050703"
Junction-37925,,"357114.404105567315128","397621.927278862800449","44.729999999999997","0.009463"
Junction-15647,,"356078.901918814342935","398116.137715573073365","77.590000000000003","0.284182"
Junction-56017,,"356262.559106189175509","397853.301278505357914","86.467500000000001","0.255887"
Junction-1552,,"355917.736106419353746","398449.358277518011164","47.984999999999999","0.000000"
Junction-730,,"354937.614107204833999","397070.722279878216796","21.073332000000001","0.029561"
